Handle,Title,Tier,VariantSKU,Option1,Option2,Option3,Price
screenflex-room-dividers,Screenflex Room Dividers,D,GLI-	T9AB226717,"72""x113""",,,1965.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI-T9AB226506,"72""x245""",,,3439.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLIT9AB227020,"72""x69""",,,1685.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI 	T9AB227325,"96""x113""",,,2719.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9A240047BL,"96""x157""",,,3119.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9AB227355,"96""x201""",,,3679.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9AB226767,"96""x245""",,,4555.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI 	T9AB227150,"96""x289""",,,3999.00
security-safe-39-x-26-5-x-26-5-1,"Security Safe  39"" x 26.5"" x 26.5""",D,GDXGX321,Default Title,,,2548.00
security-safe-fire-resistant-50-5-x-26-5-1,"Security Safe  Fire Resistant 50.5"" x 26.5""",D,GDXGX421,Default Title,,,3077.00
sentry-safe-security-safe-with-electronic-lock-4,Sentry Safe Security Safe with Electronic Lock,D,SENX125,Default Title,,,359.99
shoptech-081,Shoptech 081,D,HZN-081,Default Title,,,335.00
shoptech-082,Shoptech 082,D,HZN-082,Default Title,,,345.00
shoptech-097-pc1000,Shoptech 097–PC1000,D,HZN-097–PC1000,Default Title,,,394.00
shoptech-099rx,Shoptech 099RX,D,,Default Title,,,799.99
shoptech-2300-pc775,Shoptech 2300–PC775,D,hzn2300–PC775,Default Title,,,369.00
shoptech-2302-pc775,Shoptech 2302–PC775,D,HZN- 2302–PC775,Default Title,,,363.00
shoptech-2410,Shoptech 2410,D,HZN-2410,Default Title,,,579.00
shoptech-2500-pc550,Shoptech 2500–PC550,D,HZN-2500–PC550,Default Title,,,299.99
sidero-1,SIDERO,D,GLB-(GC6922HB),Default Title,,,939.99
sidero-tablet-arm,Sidero Tablet Arm,D,GLO-6900CTL,Default Title,,,569.99
sidero-tablet-chair,Sidero Tablet Chair,D,GLB-6901TR,Default Title,,,465.00
single-pedestal-desk-60w-x-30d,"Single Pedestal Desk - 60""W x 30""D",D,GLO-NLP111,Default Title,,,696.00
single-pedestal-desk-nlp232,Single Pedestal Desk NLP232,D,GLBNLP232,Default Title,,,799.99
sit-stand-1,Sit Stand,D,HDL-100-DTHA,Default Title,,,449.99
sit-stand-fellowes-lotus-dual-arm-not-included,Sit Stand Fellowes Lotus (Dual Arm not included),D,FEL0007901,Default Title,,,672.99
sit2stand-series-sit-stand-workstation,Sit2Stand Series Sit-Stand Workstation,D,RIC-500S2S001R90,Black,,,699.99
sit2stand-series-sit-stand-workstation,Sit2Stand Series Sit-Stand Workstation,D,RIC-500S2S001R30,White/Silver,,,699.99
six-13-medium-back-multi-tilter,Six 13 | Medium Back Multi-Tilter,D,GLB-OTG11613B,Default Title,,,339.99
soft-pods,Soft Pods,D,Soft Pods-1,3 Panel Set,,,2095.00
soft-pods,Soft Pods,D,Soft Pods-2,4 Panel Set,,,2616.00
soft-pods,Soft Pods,D,Soft Pods-3,5 Panel Set,,,3412.00
soho-desk-single-pedestal-2-sizes,SOHO Desk Single Pedestal 2 sizes,D,HDL-MA11-2448,"24""x48""",,,429.99
soho-desk-single-pedestal-2-sizes,SOHO Desk Single Pedestal 2 sizes,D,HDL-MA11-2448,"30""x60""",,,499.99
solid-steel-shelving-starter-set,"Solid Steel Shelving, Starter Set",D,,36x12x75,,,0.00
solid-steel-shelving-starter-set,"Solid Steel Shelving, Starter Set",D,,36x18x75,,,0.00
solid-steel-shelving-starter-set,"Solid Steel Shelving, Starter Set",D,,36x18x87,,,0.00
solid-steel-shelving-starter-set,"Solid Steel Shelving, Starter Set",D,,36x24x75,,,0.00
solo-gues-chair,SOLO GUEST CHAIR 5225SSU,D,GLO5225SSU,Default Title,,,218.02
sonic-armchair-polypropylene-seat-back-6513,"Sonic™ Armchair, Polypropylene Seat & Back (6513)",D,,Default Title,,,199.99
sonic-armchair-upholstered-seat-polypropylene-back-casters-6574,"Sonic™ Armchair, Upholstered Seat & Polypropylene Back, Casters (6574)",D,GLB6574,Default Title,,,296.99
sonic-bar-stools-for-42-high-tables,"Sonic Bar Stools for 42"" High Tables",D,GLB6558,With Arms,,,269.00
sonic-bar-stools-for-42-high-tables,"Sonic Bar Stools for 42"" High Tables",D,GLB6563,Without Arms,,,323.00
sonoma,Sonoma,D,Sanoma,Default Title,,,0.00
sora-mesh-back-chair-6941-6942,Sora Mesh Back Chair 6941 6942,D,GLB6941,High Back 6941,,,799.99
sora-mesh-back-chair-6941-6942,Sora Mesh Back Chair 6941 6942,D,GLB6942,Low Back 6942,,,749.99
sparrow-otg10920-guest-chair,Sparrow OTG10920 Guest Chair,D,GLB  OTG10920,Default Title,,,159.99
sphere-power,SPHERE Power,D,RIC-SP22104P900,Flat Black,,,150.00
sphere-power,SPHERE Power,D,SP22104P172,Platinum,,,150.00
sphere-power,SPHERE Power,D,SP22104P030,White,,,150.00
spritz-with-arms-and-castors-6765c,Spritz with Arms and Castors 6765C,D,GLO-6765C,Default Title,,,385.99
stacking-chair-duet-glb6621,Stacking Chair Duet GLB6621,D,GLB6621,Default Title,,,169.99
stacking-chair-popcorn-6711,Stacking Chair Popcorn 6711,D,'6621,Default Title,,,159.99
stacking-chair-sas-10-plus-colours,Stacking Chair SAS (10 Plus Colours),D,GLO8647,Default Title,,,259.99
stacking-chair-sonic-6508,Stacking Chair Sonic 6508,D,'6508,Default Title,,,141.77
standard-lateral-files-2-3-4-5-drawers,"Standard Lateral Files (2,3,4 & 5 Drawers)",D,GLBMVL1936P2,2 Drawer,,,539.99
standard-lateral-files-2-3-4-5-drawers,"Standard Lateral Files (2,3,4 & 5 Drawers)",D,GLBMVL1936P3,3 Drawer,,,749.99
standard-lateral-files-2-3-4-5-drawers,"Standard Lateral Files (2,3,4 & 5 Drawers)",D,GLBMVL1936P4,4 Drawer,,,929.99
standard-lateral-files-2-3-4-5-drawers,"Standard Lateral Files (2,3,4 & 5 Drawers)",D,GLBMVL1936P5,5 Drawer,,,1229.99
standing-desk-for-corner-desk-5,Standing Desk for Corner Desk,D,MMM27880,Default Title,,,959.99
storage-cabinet-credenza-72w-x-24d,"Storage Cabinet Credenza, 72""W x 24""D",D,GLB-Z2472SCSC,Default Title,,,1503.82
storage-cabinet-with-doors,Storage Cabinet with Doors,D,IOF-B2016-87,Default Title,,,4569.99
storage-right-ff-sc-left-wardrobe,STORAGE / RIGHT FF & SC / LEFT WARDROBE,D,UN3072FF/SC/WD/21,Default Title,,,1622.00
storage-wardrobe-unit,Storage Wardrobe Unit,D,IOF-UN3072WD/21,Default Title,,,1249.99
stream-armchair-polypropylene-seat-back-2075app-1,"Stream™ Armchair, Polypropylene Seat & Back (2075APP)",D,GLO-2075APP,Default Title,,,298.99
stream-armless-chair-polypropylene-seat-back-2075app,"Stream™ Armless Chair, Polypropylene Seat & Back 2075APP",D,GLB-2075APP,Default Title,,,299.99
student-chairs-3-sizes,Student Chairs (3 sizes),D,EDU-SOFIA-LEG-14,"14""",,,79.99
student-chairs-3-sizes,Student Chairs (3 sizes),D,EDU-SOFIA-LEG-16,"16""",,,79.99
student-chairs-3-sizes,Student Chairs (3 sizes),D,EDU-SOFIA-LEG-18,"18""",,,85.99
student-desk,Student Desk,D,DSQ1824OAKBLK,Default Title,,,269.99
student-desk-1,Student Desk,D,DTS1828P,Default Title,,,229.00
student-desk-carol-single-double-sided,Student Desk Carol Single & Double Sided,D,OFGO CR362447-SU-WW,"36"" Wide",Single Sided,,689.00
student-desk-carol-single-double-sided,Student Desk Carol Single & Double Sided,D,OFGO CR362447-DU-WW,"36"" Wide",Double Sided,,1116.00
student-desk-carol-single-double-sided,Student Desk Carol Single & Double Sided,D,OFGO CR362447-SU-WW,"42"" Wide",Single Sided,,729.00
student-desk-carol-single-double-sided,Student Desk Carol Single & Double Sided,D,OFGO CR362447-DU-WW,"42"" Wide",Double Sided,,1139.00
student-desk-carol-single-double-sided,Student Desk Carol Single & Double Sided,D,OFGO CR362447-SU-WW,"48"" Wide",Single Sided,,719.00
student-desk-carol-single-double-sided,Student Desk Carol Single & Double Sided,D,OFGO CR362447-DU-WW,"48"" Wide",Double Sided,,1159.00
supra-x-chair-1,Supra X™ Chair,D,5333-3,5333-3 High Back,,,519.99
supra-x-chair-1,Supra X™ Chair,D,,5336-3 Medium Back,,,559.99
table-18x28,"Table - 18""x28""",D,GLBDTS1828PGIVC,Default Title,,,354.59
table-29-x-28-3,"Table - 29"" x 28""",D,GLBDTS1828PBLK,Default Title,,,350.19
table-29-x-28-4,"Table - 29"" x 28""",D,GLBDTS1828PBLK,Default Title,,,350.19
table-29-x-28-5,"Table - 29"" x 28""",D,GLBDTS1828PIVC,Default Title,,,350.19
table-desk-13-colour-options,Table Desk 13 Colour options,D,NLP224 WCR,Default Title,,,699.99
table-desk-height-adjustable,Table Desk Height Adjustable,D,IOF-HA#014-2460,"24""x60""",,,1699.99
table-desk-height-adjustable,Table Desk Height Adjustable,D,IOF-HA#014-2466,"24""x66""",,,1899.99
table-desk-height-adjustable,Table Desk Height Adjustable,D,IOF-HA#014-2472,"24""x72""",,,1960.99
table-desk-height-adjustable,Table Desk Height Adjustable,D,IOF-HA#014-3060,"30""x60""",,,1899.99
table-desk-height-adjustable,Table Desk Height Adjustable,D,IOF-HA#014-3066,"30""x66""",,,1968.69
table-desk-height-adjustable,Table Desk Height Adjustable,D,IOF-HA#014-3072,"30""x72""",,,2122.00
table-round-height-adjustable,Table Round Height Adjustable,D,MTY-AT48RMPL,"42""",,,429.99
table-round-height-adjustable,Table Round Height Adjustable,D,MTY-AT60RMPL,"60""",,,589.99
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-R36,"36"" Round",,,224.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN3624TOP/NGM,36x24 Rectangle No Grommet hole,,,175.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-R42,"42"" Round",,,235.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN4224TOP/NGM,42x24 Rectangle No Grommet hole,,,185.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-R48,"48"" Round",,,255.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN4824TOP/NGM,48x24 Rectangle No Grommet hole,,,195.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN6024TOP/NGM,60x24 Rectangle No Grommet hole,,,205.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN6030TOP/NGM,60x30 Rectangle No Grommet hole,,,275.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN6630TOP/NGM,66x30 Rectangle No Grommet hole,,,295.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN6636L/ECU/TOPG,66x36 Left ECU (Corner Grommet),,,325.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN6636R/ECU/TOPG,66x36 Right ECU  (Corner Grommet),,,325.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN7224TOP/NGM,72x24 Rectangle No Grommet hole,,,215.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN7230TOP/NGM,72x30 Rectangle No Grommet hole,,,366.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN7236L/ECU/TOPG,72x36 Left ECU  (Corner Grommet),,,365.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-7236RT,72x36 Racetrack,,,450.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF-UN7236R/ECU/TOPG,72x36 Right ECU  (Corner Grommet),,,365.00
table-tops,Table Tops (17 Shapes & Sizes),D,IOF9648RT,96x48 Racetrack,,,475.00
tables-dolly-7,Tables Dolly,D,GLBDTD20,Default Title,,,536.55
tables-dolly-8,Tables Dolly,D,GLBDTD20,Default Title,,,536.55
taper-leg-table,Taper Leg Table,D,HDL-INV-2436TBL-TAPER,"24""x36""",,,329.99
taper-leg-table,Taper Leg Table,D,HDL-INV-2448TBL-LOOP,"24""x48""",,,429.99
taper-leg-table,Taper Leg Table,D,HDL-INV-3060TBL-LOOP,"30""x60""",,,499.99
taper-leg-table,Taper Leg Table,D,HDL-INV-3066TBL-TAPER,"30""x66""",,,519.99
taper-leg-table,Taper Leg Table,D,HDL-INV-3072TBL-TAPER,"30""x72""",,,529.99
teknion-ac-boardroom,"Teknion ""AC Boardroom""",D,,Default Title,,,0.00
teknion-ac-executive,"Teknion ""AC Executive""",D,,Default Title,,,0.00
teknion-boardroom,"Teknion ""Boardroom""",D,,Default Title,,,0.00
teknion-byward,"Teknion ""Byward""",D,,Default Title,,,0.00
teknion-chronicle,Teknion Chronicle,D,,Default Title,,,0.00
teknion-expansion,Teknion Expansion,D,,Default Title,,,0.00
teknion-glass-walls,Teknion Glass Walls,D,,Default Title,,,0.00
teknion-lounge,"Teknion ""Lounge""",D,,Default Title,,,0.00
teknion-seating,Teknion Seating,D,,Default Title,,,0.00
teknion-zones,Teknion Zones,D,,Default Title,,,0.00
temptations-office-suite,Temptations Office Suite,D,IOF-B2016-62,Default Title,,,4299.99
temptations-office-suite-copy,The Corporate Office Suite,D,IOF-B2016-49,Default Title,,,5499.99
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,GFT2448R,"24""x48""",,,762.00
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,GFT2460R,"24""x60""",,,825.59
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,GFT2466R,"24""x66""",,,837.69
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,GLO GFT2472R,"24""x72""",,,849.99
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,GFT3048R,"30""x48""",,,795.99
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,GLO-GFN3060,"30""x60""",,,839.99
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,GLO-GFN3066R,"30""x66""",,,849.99
terina-training-tables-rectangular-table-8-sizes,Terina™ Training Tables Rectangular Table 8 Sizes,D,,"30""x72""",,,866.99
the-accord-tilter-high-back-chair-1,The Accord Tilter High Back Chair,D,GLB-2670-4,High Back 2670-4,,,659.99
the-accord-tilter-high-back-chair-1,The Accord Tilter High Back Chair,D,GLB 2671-4,Medium Back 2671-4,,,629.99
the-corby-collection,The Corby Collection,D,GLB-Corby,Default Title,,,0.00
the-erin-armless-chair-wood-legs-gc36530,"The Erin Armless Chair, Wood Legs (GC36530)",D,GLO-GC36530,Default Title,,,899.99
the-foster-recliner,The Foster Recliner,D,Allseating F7115-GR-RL-PS-DC-KD-AS-F-OKELP-F-OKELP,Default Title,,,4980.00
the-halifax-collection,The Halifax Collection,D,,Default Title,,,99999.99
the-twilight-armchair-wood-veneer-back-2198ws,"The Twilight Armchair, Wood Veneer Back (2198WS)",D,GLO-2198,Default Title,,,329.99
tl-high-back-multi-tilter,TL | High Back Multi-Tilter,D,MVL6070HA,Default Title,,,649.00
tl-high-back-synchro-tilter,TL | High Back Synchro-Tilter,D,MVL6074HA,Default Title,,,679.99
tower-charging-station-with-usb-ports-2-colour-options,Tower Charging Station with USB ports. 2 Colour options.,D,RIC-PBK2WAY2030,black,,,450.00
tower-charging-station-with-usb-ports-2-colour-options,Tower Charging Station with USB ports. 2 Colour options.,D,RIC-PBK2WAY2030,white,,,450.00
trapezoid-tables-3-sizes,Trapezoid Tables (3 Sizes),D,MYB- AT2448Z,"24""x48""",,,599.99
trapezoid-tables-3-sizes,Trapezoid Tables (3 Sizes),D,MYB- AT3060Z,"30""x60""",,,699.99
trapezoid-tables-3-sizes,Trapezoid Tables (3 Sizes),D,MYB-AT3672Z,"36""x72""",,,849.99
triple-monitor-and-ipad-holder,Triple Monitor and Ipad Holder,D,RIC 500FP23100 & FEL 8044101,Default Title,,,588.69
triple-monitor-arm,Triple Monitor Arm,D,FEL8042601,Default Title,,,329.99
tucana-elite-training-nesting-tables,Tucana Elite Training Nesting Tables,D,HDL TU-98B-2448TBL,"24""x48""",,,489.99
tucana-elite-training-nesting-tables,Tucana Elite Training Nesting Tables,D,HDL-TU-98B-2460TBL,"24""x60""",,,499.99
tucana-elite-training-nesting-tables,Tucana Elite Training Nesting Tables,D,HDL-TU-98B-2472TBL,"24""x72""",,,529.99
two-drawer-lateral-file-nl3624lft,Two Drawer Lateral File NL3624LFT,D,GLBNL3624LFT,Default Title,,,647.73
two-stage-electric-height-adjustable-table,Two-Stage Electric Height Adjustable Table,D,RIC 5002L2S244890,Black Top,,,549.99
two-stage-electric-height-adjustable-table,Two-Stage Electric Height Adjustable Table,D,RIC 5002L2S244860,Rustic Wood Top,,,549.99
u-shape-d-top-workstation,U-Shape D-Top Workstation,D,Asstd-see website,Default Title,,,2499.99
u-shape-height-adjustable-desk-suite-zira,U-Shape Height Adjustable Desk Suite Zira,D,GLB-ZRA530L,Left,,,7381.00
u-shape-height-adjustable-desk-suite-zira,U-Shape Height Adjustable Desk Suite Zira,D,GLB-ZRA530R,Right (Shown),,,7381.00
u-shaped-desk-72w-x-96d,"""U"" Shaped Desk - 72""W x 96""D",D,GLO-NLP228,Default Title,,,1296.59
u-shaped-desk-with-3-stage-height-adjustable-table,"""U"" Shaped Desk with 3-Stage Height Adjustable Table",D,GLO-NLP412,Default Title,,,2111.00
u-shaped-suite-with-rectangular-island,"""U"" SHAPED SUITE WITH RECTANGULAR ISLAND NLP324",D,GLO-NLP324,Default Title,,,1956.67
u-shaped-suite-with-table-desk-72w-x-96d,"""U"" Shaped Suite with Table Desk - 72""W x 96""D",D,GLO-NLP229,Default Title,,,1857.60
ultima-adjustable-stool,Ultima Adjustable Stool,D,MTY- IS-S2026,Default Title,,,388.99
ultra-medium-back-guest-chair-with-arms-mvl11742,Ultra | Medium Back Guest Chair with Arms MVL11742,D,,Default Title,,,447.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIP080/BF-WS101003-7981,"24""x48""",White,,599.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIP080/BF-WS101003-7981,"24""x48""",Black,,599.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIP110/BF-WS101005-7981,"24""x60""",White,,652.00
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIP110/BF-WS101005-7981,"24""x60""",Black,,652.00
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIP140/BF-WS101007-7981,"24""x72""",White,,699.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIP140/BF-WS101007-7981,"24""x72""",Black,,699.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIPL080/BF-WS101004-7981,"30""x48""",White,,728.00
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS-MFLIPL080/BF-WS101004-7981,"30""x48""",Black,,728.00
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIPL110/BF-WS101006-7981,"30""x60""",White,,789.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIPL110/BF-WS101006-7981,"30""x60""",Black,,789.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIPL140/BF-WS101008-7981,"30""x72""",White,,869.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIPL140/BF-WS101008-7981,"30""x72""",Black,,869.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIPL140/BF-WS101009-7981,"36""x72""",White,,899.99
uni-flip-training-tables-7-sizes,Flip Top Training Tables 7 Sizes,D,WS48-MFLIPL140/BF-WS101009-7981,"36""x72""",Black,,899.99
untethered-go-further-go-anywhere-by-teknion,"Untethered: go further, go anywhere by: Teknion",D,Teknion-Call Tek Rep,Default Title,,,0.00
upscale-meeting-boardroom-tables-3-sizes-8-colours,"Upscale Meeting / Boardroom Tables 3 Sizes, 8 Colours",D,HDL-INV-REC1448-MUP,"141.75"" x 47.25"" 12 People",Black,,2190.00
upscale-meeting-boardroom-tables-3-sizes-8-colours,"Upscale Meeting / Boardroom Tables 3 Sizes, 8 Colours",D,HDL-INV-REC14448-MUP,"141.75"" x 47.25"" 12 People",Chrome,,2190.00
upscale-meeting-boardroom-tables-3-sizes-8-colours,"Upscale Meeting / Boardroom Tables 3 Sizes, 8 Colours",D,HDL-INV-REC19248-MUP*,"189"" x 47.25""  14 People",Black,,3038.00
upscale-meeting-boardroom-tables-3-sizes-8-colours,"Upscale Meeting / Boardroom Tables 3 Sizes, 8 Colours",D,HDL-INV-REC19248-MUP,"189"" x 47.25""  14 People",Chrome,,3038.00
upscale-meeting-boardroom-tables-3-sizes-8-colours,"Upscale Meeting / Boardroom Tables 3 Sizes, 8 Colours",D,HDL-INV-REC9648-MUP,"94.5"" x 47.25"" 8 People",Black,,1425.00
upscale-meeting-boardroom-tables-3-sizes-8-colours,"Upscale Meeting / Boardroom Tables 3 Sizes, 8 Colours",D,HDL-INV-REC9648-MUP,"94.5"" x 47.25"" 8 People",Chrome,,1425.00
vertical-fireproof-cabinets-2-3-4-drawer,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer)",D,GDX GF25221,2 Drawer,"25"" Deep",,2499.99
vertical-fireproof-cabinets-2-3-4-drawer,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer)",D,GDX GF20021,2 Drawer,"31"" Deep",,2999.99
vertical-fireproof-cabinets-2-3-4-drawer,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer)",D,GDX GF30021,3 Drawer,"31"" Deep",,3499.99
vertical-fireproof-cabinets-2-3-4-drawer,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer)",D,GDXGF25421,4 Drawer,"25"" Deep",,2099.99
vertical-fireproof-cabinets-2-3-4-drawer,"Vertical Fireproof Cabinets (2, 3 & 4 Drawer)",D,GDXGF40021,4 Drawer,"31"" Deep",,3599.99
vesta-power-tower,Vesta Power Tower,D,GLO-PPVST3WF,Default Title,,,1679.99
vitrola-lounge-seating-4-size-options,Vitrola Lounge Seating (4 Size options),D,GLB7273,3 Seater,,,2109.00
vitrola-lounge-seating-4-size-options,Vitrola Lounge Seating (4 Size options),D,GLB8272,Double Seater,,,1585.00
vitrola-lounge-seating-4-size-options,Vitrola Lounge Seating (4 Size options),D,GLB8275,High Back Single Seater,,,1169.00
vitrola-lounge-seating-4-size-options,Vitrola Lounge Seating (4 Size options),D,GLB8274,Ottoman,,,525.00
vitrola-lounge-seating-4-size-options,Vitrola Lounge Seating (4 Size options),D,GLB8271,Single Seater,,,969.00
wardrobe,Wardrobe,D,HDL-INV6518WCL,Default Title,,,699.99
wardrobe-storage-cabinet-htwlevsr7218,Wardrobe / Storage Cabinet HTWLEVSR7218,D,HTWLEVSR7218,Default Title,,,629.99
wardrobe-with-lock,Wardrobe with Lock,D,IOF-UN3072SC/WD/24,Default Title,,,1299.99
white-board-magnetic-mobile-on-wheels,White Board Magnetic (mobile) on wheels,D,HDL 100-7138MWF,Default Title,,,499.99
wind-lounge-seating,Wind Lounge Seating,D,GLO-3362,2 Seater,,,1499.99
wind-lounge-seating,Wind Lounge Seating,D,GLO-3363,3 Seater,,,1859.99
wind-lounge-seating,Wind Lounge Seating,D,GLO-3361,Single Seater,,,1099.99
work-table-at,Work Table AT,D,GLBAT6030,"60""x30""",,,349.99
work-table-at,Work Table AT,D,GLBAT7230,"72""x30""",,,399.99
work-table-at,Work Table AT,D,GLBAT7236,"72""x36""",,,499.99
workstation-96-x-50-x-29-4-person-station,"Workstation - 96"" x 50"" x 29"" (4 Person Station)",D,GLBMLP496ASN,Default Title,,,2099.99
workway-planters,WORKWAY Planters,D,OFGO WW181235-PLNT-BCBC,"18"" Wide","35"" High",,625.00
workway-planters,WORKWAY Planters,D,OFGO- WW181241-PLNT-BCBC,"18"" Wide","42"" High",,699.00
workway-planters,WORKWAY Planters,D,OFGO WW241235-PLNT-BCBC,"24"" Wide","35"" High",,639.00
workway-planters,WORKWAY Planters,D,OFGO- WW241241-PLNT-BCBC,"24"" Wide","42"" High",,399.00
workway-planters,WORKWAY Planters,D,OFGO WW301235-PLNT-BCBC,"30"" Wide","35"" High",,659.00
workway-planters,WORKWAY Planters,D,OFGO- WW301241-PLNT-BCBC,"30"" Wide","42"" High",,729.00
workway-planters,WORKWAY Planters,D,OFGO WW361235-PLNT-BCBC,"36"" Wide","35"" High",,669.00
workway-planters,WORKWAY Planters,D,OFGO- WW361241-PLNT-BCBC,"36"" Wide","42"" High",,739.00
workway-planters,WORKWAY Planters,D,OFGO WW421235-PLNT-BCBC,"42"" Wide","35"" High",,672.00
workway-planters,WORKWAY Planters,D,OFGO- WW421241-PLNT-BCBC,"42"" Wide","42"" High",,748.80
workway-planters,WORKWAY Planters,D,OFGO  WW481235-PLNT-BCBC,"48"" Wide","35"" High",,679.00
workway-planters,WORKWAY Planters,D,OFGO- WW481241-PLNT-BCBC,"48"" Wide","42"" High",,759.00
workway-planters,WORKWAY Planters,D,OFGO  WW541235-PLNT-BCBC,"54"" Wide","35"" High",,691.84
workway-planters,WORKWAY Planters,D,OFGO- WW541241-PLNT-BCBC,"54"" Wide","42"" High",,769.00
workway-planters,WORKWAY Planters,D,OFGO  WW601235-PLNT-BCBC,"60"" Wide","35"" High",,691.84
workway-planters,WORKWAY Planters,D,OFGO- WW601241-PLNT-BCBC,"60"" Wide","42"" High",,779.00
workway-planters,WORKWAY Planters,D,OFGO  WW661235-PLNT-BCBC,"66"" Wide","35"" High",,729.00
workway-planters,WORKWAY Planters,D,OFGO- WW661241-PLNT-BCBC,"66"" Wide","42"" High",,799.00
workway-planters,WORKWAY Planters,D,OFGO WW721235-PLNT-BCBC,"72"" Wide","35"" High",,749.00
workway-planters,WORKWAY Planters,D,OFGO- WW721241-PLNT-BCBC,"72"" Wide","42"" High",,819.00
xplorer-51-gaming-chair,XPlorer 51 Gaming Chair,D,OSPXPL5125,Default Title,,,369.99
yoho-armless-drafting-task-chair-stool,Yoho | Armless Drafting Task Chair Stool,D,GLO-MVL2796,Default Title,,,369.99
yoho-medium-back-task-chair-mvl2778,Yoho | Medium Back Task Chair MVL2778,D,GLB MVL2778,Default Title,,,369.99
yoho-task-chairs,Yoho Task Chairs,D,GLBMVL2786,Default Title,,,289.99
zim-synchro-tilter-chair-high-back-mesh-mesh-back-black,Zim Synchro-Tilter Chair High Back Mesh Mesh Back,D,OTG11351AB,Black Mesh,,,399.99
zim-synchro-tilter-chair-high-back-mesh-mesh-back-black,Zim Synchro-Tilter Chair High Back Mesh Mesh Back,D,OTG11351AG,Grey Mesh,,,399.99
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48120BE,"120""x48""",Fluted CF,,3499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"120""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"120""x48""",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48144BE,"144""x48",Fluted CF,,3599.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"144""x48",Bicut CR,,2499.00
